Rented Bike Count,Temperature(°C),Hour,Dew point temperature(°C),Solar Radiation (MJ/m2),Visibility (10m),Humidity(%),Rainfall(mm),Snowfall (cm)
1473,18.5,16,4.6,1.28,2000,40,0.0,0.0
1804,16.9,17,4.5,0.44,2000,44,0.0,0.0
2499,15.7,18,3.7,0.06,2000,45,0.0,0.0
1878,14.9,19,4.2,0.0,2000,49,0.0,0.0
1528,13.8,20,5.1,0.0,2000,56,0.0,0.0
1466,12.6,21,5.0,0.0,2000,60,0.0,0.0
1302,11.6,22,4.3,0.0,2000,61,0.0,0.0
944,10.9,23,4.3,0.0,2000,64,0.0,0.0
783,10.3,0,4.4,0.0,2000,67,0.0,0.0
653,9.8,1,4.1,0.0,2000,68,0.0,0.0
433,9.2,2,4.4,0.0,2000,72,0.0,0.0
262,8.5,3,4.1,0.0,2000,74,0.0,0.0
184,8.1,4,4.1,0.0,2000,76,0.0,0.0
162,7.7,5,3.1,0.0,2000,73,0.0,0.0
491,7.2,6,3.4,0.0,2000,77,0.0,0.0
1188,7.3,7,2.5,0.0,2000,72,0.0,0.0
2113,7.9,8,1.2,0.3,2000,63,0.0,0.0
1191,11.1,9,1.8,1.05,2000,53,0.0,0.0
850,13.8,10,1.7,1.66,1953,44,0.0,0.0
981,16.4,11,0.8,2.13,2000,35,0.0,0.0
1161,17.4,12,0.9,2.39,2000,33,0.0,0.0
1190,18.9,13,2.2,2.43,2000,33,0.0,0.0
1221,19.8,14,2.6,2.25,1978,32,0.0,0.0
1390,19.7,15,1.6,1.89,1971,30,0.0,0.0
1527,19.3,16,0.7,1.34,2000,29,0.0,0.0
1939,18.5,17,2.7,0.68,2000,35,0.0,0.0
2631,16.6,18,2.9,0.11,2000,40,0.0,0.0
1769,15.3,19,5.7,0.0,2000,53,0.0,0.0
1512,14.2,20,5.5,0.0,2000,56,0.0,0.0
1457,13.3,21,4.6,0.0,2000,56,0.0,0.0
1331,12.3,22,5.8,0.0,2000,65,0.0,0.0
1018,11.7,23,6.4,0.0,2000,70,0.0,0.0
891,11.3,0,6.2,0.0,1997,71,0.0,0.0
774,10.9,1,6.0,0.0,1966,72,0.0,0.0
522,10.1,2,6.4,0.0,1887,78,0.0,0.0
386,9.5,3,5.6,0.0,1611,77,0.0,0.0
246,8.9,4,4.7,0.0,1877,75,0.0,0.0
154,8.1,5,4.1,0.0,1309,76,0.0,0.0
219,7.5,6,4.0,0.0,1025,79,0.0,0.0
427,7.0,7,4.1,0.0,867,82,0.0,0.0
784,7.8,8,2.6,0.29,1034,70,0.0,0.0
921,10.4,9,2.9,0.99,1326,60,0.0,0.0
997,13.0,10,2.5,1.61,1685,49,0.0,0.0
1175,16.2,11,2.2,2.05,1580,39,0.0,0.0
1407,17.7,12,1.2,2.37,1556,33,0.0,0.0
1585,19.4,13,-0.6,2.45,1942,26,0.0,0.0
1649,20.0,14,-2.3,2.29,1950,22,0.0,0.0
1760,21.3,15,-0.1,1.91,1832,24,0.0,0.0
1813,20.9,16,-2.9,1.35,1976,20,0.0,0.0
1949,19.2,17,-2.4,0.62,2000,23,0.0,0.0
1707,16.6,18,3.2,0.04,1811,41,0.0,0.0
1407,14.6,19,3.6,0.0,1998,48,0.0,0.0
1270,13.7,20,3.7,0.0,1954,51,0.0,0.0
1249,13.3,21,4.4,0.0,1554,55,0.0,0.0
1141,12.7,22,4.6,0.0,1480,58,0.0,0.0
922,11.7,23,3.6,0.0,1567,58,0.0,0.0
848,11.2,0,4.1,0.0,1613,62,0.0,0.0
622,10.6,1,3.1,0.0,1642,60,0.0,0.0
428,9.8,2,3.0,0.0,1591,63,0.0,0.0
342,9.2,3,3.5,0.0,1538,68,0.0,0.0
206,8.8,4,3.8,0.0,1516,71,0.0,0.0
146,8.2,5,3.6,0.0,1305,73,0.0,0.0
172,7.6,6,3.4,0.0,1181,75,0.0,0.0
315,7.2,7,3.2,0.0,1113,76,0.0,0.0
534,7.9,8,2.1,0.28,1210,67,0.0,0.0
679,10.5,9,2.0,0.98,1741,56,0.0,0.0
936,13.4,10,1.9,1.61,1718,46,0.0,0.0
1055,16.8,11,2.3,2.07,1326,38,0.0,0.0
1417,18.4,12,-0.4,2.33,1690,28,0.0,0.0
1519,19.3,13,-1.8,2.4,1745,24,0.0,0.0
1642,20.1,14,-1.7,2.23,1896,23,0.0,0.0
1891,20.9,15,-1.0,1.87,1892,23,0.0,0.0
1976,20.2,16,-1.0,1.31,1881,24,0.0,0.0
1883,18.8,17,-2.2,0.63,2000,24,0.0,0.0
1618,16.2,18,2.9,0.06,1907,41,0.0,0.0
1464,14.9,19,3.3,0.0,1455,46,0.0,0.0
1306,13.8,20,4.0,0.0,1341,52,0.0,0.0
1158,13.0,21,2.5,0.0,1702,49,0.0,0.0
1025,12.2,22,3.9,0.0,1544,57,0.0,0.0
724,11.8,23,3.2,0.0,1655,56,0.0,0.0
623,11.4,0,2.9,0.0,1778,56,0.0,0.0
372,10.7,1,2.5,0.0,1828,57,0.0,0.0
253,10.5,2,2.3,0.0,1837,57,0.0,0.0
175,10.2,3,2.7,0.0,1796,60,0.0,0.0
110,10.0,4,3.0,0.0,1759,62,0.0,0.0
202,9.4,5,3.1,0.0,1659,65,0.0,0.0
513,9.2,6,2.9,0.0,1689,65,0.0,0.0
1244,8.9,7,3.0,0.0,1557,67,0.0,0.0
2111,9.7,8,1.8,0.22,1559,58,0.0,0.0
1104,11.9,9,1.7,0.75,1529,50,0.0,0.0
817,14.6,10,2.1,1.35,1339,43,0.0,0.0
941,16.7,11,1.9,1.74,1074,37,0.0,0.0
1034,18.2,12,2.0,2.03,758,34,0.0,0.0
1064,19.4,13,3.5,1.73,678,35,0.0,0.0
1122,20.6,14,2.3,1.69,839,30,0.0,0.0
1167,20.2,15,2.5,1.25,855,31,0.0,0.0
1464,19.7,16,3.3,0.88,688,34,0.0,0.0
1904,18.9,17,3.0,0.41,720,35,0.0,0.0
2613,17.3,18,4.5,0.08,783,43,0.0,0.0
1860,15.6,19,3.3,0.0,828,44,0.0,0.0
1593,14.5,20,4.4,0.0,751,51,0.0,0.0
1513,13.4,21,4.7,0.0,758,56,0.0,0.0
1360,12.7,22,5.1,0.0,680,60,0.0,0.0
916,12.0,23,4.2,0.0,685,59,0.0,0.0
726,11.6,0,4.3,0.0,673,61,0.0,0.0
547,11.1,1,4.0,0.0,666,62,0.0,0.0
356,10.6,2,4.9,0.0,603,68,0.0,0.0
243,10.1,3,4.8,0.0,606,70,0.0,0.0
170,10.0,4,5.3,0.0,622,73,0.0,0.0
193,10.0,5,5.3,0.0,593,73,0.0,0.0
456,9.9,6,5.6,0.0,560,75,0.0,0.0
839,10.4,7,5.3,0.0,557,71,0.0,0.0
1423,11.0,8,7.3,0.03,412,78,0.0,0.0
1026,11.7,9,7.7,0.25,394,77,0.0,0.0
735,13.8,10,7.3,1.06,475,65,0.0,0.0
81,13.0,11,7.6,0.5,989,70,0.0,0.0
363,11.5,12,9.9,0.06,973,90,5.0,0.0
652,13.5,13,10.4,1.33,962,82,0.0,0.0
837,15.1,14,9.8,1.62,973,71,0.0,0.0
1010,16.6,15,10.6,1.55,955,68,0.0,0.0
1294,16.1,16,10.6,0.83,898,70,0.0,0.0
1604,15.7,17,8.6,0.39,1118,63,0.0,0.0
2415,14.5,18,9.2,0.06,1235,71,0.0,0.0
1685,14.0,19,8.6,0.0,1265,70,0.0,0.0
1433,13.6,20,8.2,0.0,1392,70,0.0,0.0
1380,12.6,21,7.2,0.0,1425,70,0.0,0.0
1257,12.3,22,7.5,0.0,1392,73,0.0,0.0
876,11.2,23,7.4,0.0,802,78,0.0,0.0
708,10.8,0,7.4,0.0,1151,80,0.0,0.0
573,10.2,1,7.6,0.0,1036,84,0.0,0.0
371,9.5,2,7.4,0.0,919,87,0.0,0.0
249,9.4,3,6.9,0.0,983,85,0.0,0.0
162,9.0,4,6.9,0.0,972,87,0.0,0.0
164,8.5,5,6.4,0.0,1046,87,0.0,0.0
453,8.1,6,6.2,0.0,831,88,0.0,0.0
1165,7.8,7,6.2,0.0,763,90,0.0,0.0
2108,8.1,8,5.7,0.26,772,85,0.0,0.0
1151,10.1,9,5.2,0.9,728,72,0.0,0.0
811,13.0,10,6.1,1.5,854,63,0.0,0.0
940,15.7,11,6.1,1.99,1172,53,0.0,0.0
1126,16.8,12,5.7,2.1,1673,48,0.0,0.0
1106,17.2,13,4.4,1.68,1835,43,0.0,0.0
1150,17.6,14,3.4,1.63,1964,39,0.0,0.0
1161,18.0,15,4.1,1.71,1808,40,0.0,0.0
1492,18.2,16,5.0,1.22,1976,42,0.0,0.0
1904,17.0,17,5.5,0.59,1989,47,0.0,0.0
2612,15.1,18,5.5,0.06,2000,53,0.0,0.0
1827,13.9,19,6.4,0.0,2000,61,0.0,0.0
1556,13.1,20,6.2,0.0,2000,63,0.0,0.0
1464,12.1,21,6.1,0.0,1977,67,0.0,0.0
1281,11.6,22,6.5,0.0,1858,71,0.0,0.0
884,11.0,23,6.5,0.0,1817,74,0.0,0.0
729,10.5,0,6.2,0.0,1800,75,0.0,0.0
572,10.0,1,6.3,0.0,1669,78,0.0,0.0
421,9.1,2,5.6,0.0,1625,79,0.0,0.0
266,9.1,3,5.6,0.0,1689,79,0.0,0.0
161,8.5,4,5.7,0.0,1577,83,0.0,0.0
193,7.8,5,5.4,0.0,1542,85,0.0,0.0
450,7.5,6,5.3,0.0,1301,86,0.0,0.0
1251,7.3,7,4.9,0.0,1039,85,0.0,0.0
2070,7.9,8,3.9,0.25,1290,76,0.0,0.0
1168,10.3,9,3.7,0.91,1544,64,0.0,0.0
779,13.4,10,4.0,1.53,1768,53,0.0,0.0
956,16.4,11,3.7,1.96,1713,43,0.0,0.0
1188,18.2,12,3.2,2.25,1861,37,0.0,0.0
1154,19.4,13,2.2,2.31,1787,32,0.0,0.0
1192,20.6,14,2.8,1.7,1562,31,0.0,0.0
1275,20.6,15,3.3,1.4,1651,32,0.0,0.0
1528,20.4,16,3.1,0.84,1720,32,0.0,0.0
1961,19.2,17,3.7,0.38,1643,36,0.0,0.0
2632,17.3,18,3.1,0.03,1641,39,0.0,0.0
1968,16.4,19,5.0,0.0,1694,47,0.0,0.0
1596,15.3,20,4.9,0.0,1647,50,0.0,0.0
1513,14.5,21,4.1,0.0,1741,50,0.0,0.0
1316,13.6,22,4.9,0.0,1611,56,0.0,0.0
919,12.5,23,4.6,0.0,1602,59,0.0,0.0
753,12.5,0,4.1,0.0,1877,57,0.0,0.0
629,12.7,1,4.1,0.0,1952,56,0.0,0.0
434,12.8,2,4.9,0.0,1804,59,0.0,0.0
327,12.8,3,4.4,0.0,1715,57,0.0,0.0
185,12.6,4,5.0,0.0,1648,60,0.0,0.0
178,12.4,5,4.8,0.0,1563,60,0.0,0.0
376,12.6,6,5.9,0.0,1348,64,0.0,0.0
556,12.6,7,5.7,0.0,1265,63,0.0,0.0
556,12.1,8,8.9,0.0,706,81,0.5,0.0
144,12.0,9,9.7,0.07,405,86,0.5,0.0
191,12.9,10,10.2,0.27,534,84,0.0,0.0
54,12.4,11,10.2,0.24,317,87,1.0,0.0
29,12.4,12,10.7,0.19,297,90,1.0,0.0
18,12.6,13,10.4,0.13,539,87,1.5,0.0
147,12.7,14,11.9,0.09,255,95,5.5,0.0
576,14.0,15,11.8,0.68,1482,87,1.0,0.0
900,14.5,16,11.2,0.78,1588,81,0.0,0.0
1386,14.3,17,10.3,0.5,1966,77,0.0,0.0
1882,13.1,18,8.5,0.05,1989,74,0.0,0.0
1228,12.9,19,6.6,0.0,1997,66,0.0,0.0
1003,12.2,20,6.2,0.0,1956,67,0.0,0.0
542,10.6,21,5.3,0.0,2000,70,0.0,0.0
680,10.5,22,5.6,0.0,2000,72,0.0,0.0
603,10.2,23,3.6,0.0,2000,64,0.0,0.0
640,9.9,0,3.6,0.0,2000,65,0.0,0.0
585,9.9,1,2.9,0.0,2000,62,0.0,0.0
478,9.5,2,1.6,0.0,2000,58,0.0,0.0
346,9.1,3,1.7,0.0,2000,60,0.0,0.0
233,8.8,4,1.6,0.0,2000,61,0.0,0.0
146,8.0,5,1.8,0.0,2000,65,0.0,0.0
197,7.4,6,1.4,0.0,2000,66,0.0,0.0
388,7.3,7,1.1,0.0,2000,65,0.0,0.0
713,7.7,8,0.8,0.23,1985,62,0.0,0.0
785,8.3,9,-0.2,0.89,1853,55,0.0,0.0
898,9.5,10,-1.5,1.49,1871,46,0.0,0.0
996,10.4,11,-1.9,2.01,1988,42,0.0,0.0
1076,10.4,12,-2.3,1.33,1966,41,0.0,0.0
1118,10.6,13,-3.1,1.63,2000,38,0.0,0.0
1183,10.8,14,-3.3,1.29,2000,37,0.0,0.0
1254,11.4,15,-4.7,1.21,2000,32,0.0,0.0
1308,10.6,16,-4.2,1.02,2000,35,0.0,0.0
1176,9.5,17,-5.6,0.45,2000,34,0.0,0.0
1054,8.9,18,-4.3,0.05,2000,39,0.0,0.0
864,8.0,19,-4.1,0.0,2000,42,0.0,0.0
775,7.6,20,-3.8,0.0,2000,44,0.0,0.0
775,7.3,21,-2.7,0.0,2000,49,0.0,0.0
752,6.6,22,-2.8,0.0,2000,51,0.0,0.0
658,6.3,23,-2.8,0.0,2000,52,0.0,0.0
699,6.7,0,-1.7,0.0,2000,55,0.0,0.0
531,6.9,1,-1.5,0.0,2000,55,0.0,0.0
450,6.6,2,-0.8,0.0,2000,59,0.0,0.0
299,6.2,3,-1.2,0.0,2000,59,0.0,0.0
148,6.8,4,0.6,0.0,2000,65,0.0,0.0
27,7.2,5,1.6,0.0,1740,68,0.0,0.0
55,6.9,6,4.7,0.0,1988,86,1.5,0.0
134,6.9,7,5.0,0.0,1991,88,0.0,0.0
74,6.8,8,5.1,0.05,1856,89,0.0,0.0
195,7.3,9,5.7,0.12,1889,90,2.5,0.0
330,8.2,10,6.4,0.39,1365,89,0.0,0.0
544,9.4,11,7.1,0.75,1220,86,0.0,0.0
630,11.9,12,7.4,1.84,1801,74,0.0,0.0
916,12.1,13,7.7,0.99,1775,75,0.0,0.0
962,12.4,14,7.4,1.06,1860,72,0.0,0.0
948,12.2,15,6.2,0.86,2000,67,0.0,0.0
385,12.2,16,5.8,0.52,2000,65,0.0,0.0
535,9.4,17,6.9,0.07,2000,85,1.5,0.0
651,8.9,18,6.5,0.01,2000,85,0.0,0.0
645,8.4,19,6.0,0.0,2000,85,0.0,0.0
624,8.2,20,5.3,0.0,2000,82,0.0,0.0
670,7.6,21,3.4,0.0,2000,75,0.0,0.0
625,6.7,22,2.7,0.0,2000,76,0.0,0.0
512,6.0,23,1.7,0.0,2000,74,0.0,0.0
434,5.3,0,2.2,0.0,1993,81,0.0,0.0
326,5.1,1,2.4,0.0,1989,83,0.0,0.0
184,4.7,2,1.7,0.0,1918,81,0.0,0.0
123,5.0,3,-0.6,0.0,2000,67,0.0,0.0
117,5.6,4,-0.2,0.0,2000,66,0.0,0.0
161,5.1,5,1.2,0.0,2000,76,0.0,0.0
436,4.7,6,0.8,0.0,2000,76,0.0,0.0
1070,4.6,7,0.7,0.0,2000,76,0.0,0.0
1888,5.1,8,-0.5,0.24,1981,67,0.0,0.0
1021,7.5,9,-1.4,1.01,1981,53,0.0,0.0
771,9.6,10,-2.3,1.49,1930,43,0.0,0.0
796,11.0,11,-0.1,1.97,1946,46,0.0,0.0
737,10.8,12,0.4,1.45,2000,49,0.0,0.0
815,10.4,13,0.1,0.54,2000,49,0.0,0.0
838,11.3,14,-2.1,1.18,2000,39,0.0,0.0
884,11.0,15,-0.1,0.57,2000,46,0.0,0.0
1069,11.3,16,-1.4,0.94,2000,41,0.0,0.0
1274,10.0,17,-2.0,0.43,2000,43,0.0,0.0
1987,9.4,18,-0.2,0.02,2000,51,0.0,0.0
1377,8.1,19,-0.9,0.0,2000,53,0.0,0.0
1026,6.8,20,-0.6,0.0,2000,59,0.0,0.0
979,5.7,21,-1.2,0.0,2000,61,0.0,0.0
906,5.1,22,-2.4,0.0,2000,58,0.0,0.0
658,4.3,23,-3.2,0.0,2000,58,0.0,0.0
488,3.4,0,-4.8,0.0,2000,55,0.0,0.0
440,3.0,1,-5.1,0.0,2000,55,0.0,0.0
283,2.1,2,-5.7,0.0,2000,56,0.0,0.0
182,1.7,3,-5.4,0.0,2000,59,0.0,0.0
150,1.6,4,-4.6,0.0,2000,63,0.0,0.0
162,1.1,5,-4.1,0.0,2000,68,0.0,0.0
394,0.8,6,-4.2,0.0,2000,69,0.0,0.0
1005,1.3,7,-4.5,0.0,2000,65,0.0,0.0
1883,1.4,8,-5.9,0.15,1883,58,0.0,0.0
982,3.7,9,-6.0,0.89,1961,49,0.0,0.0
684,6.1,10,-7.1,1.51,1914,38,0.0,0.0
782,7.5,11,-6.6,1.98,1993,36,0.0,0.0
881,8.5,12,-6.4,2.21,1892,34,0.0,0.0
847,9.8,13,-5.7,2.3,1937,33,0.0,0.0
903,10.7,14,-4.9,2.12,2000,33,0.0,0.0
965,10.9,15,-4.7,1.73,1963,33,0.0,0.0
1110,11.0,16,-4.2,1.16,1999,34,0.0,0.0
1357,9.9,17,-3.0,0.47,2000,40,0.0,0.0
2074,8.4,18,-0.9,0.03,2000,52,0.0,0.0
1442,8.0,19,-1.2,0.0,2000,52,0.0,0.0
1186,7.6,20,0.0,0.0,2000,59,0.0,0.0
1147,7.6,21,-0.8,0.0,2000,55,0.0,0.0
948,7.6,22,-2.1,0.0,2000,50,0.0,0.0
527,7.7,23,-2.0,0.0,1988,50,0.0,0.0
294,7.1,0,-0.3,0.0,2000,59,0.0,0.0
324,6.6,1,0.6,0.0,2000,66,0.0,0.0
287,6.4,2,0.2,0.0,2000,65,0.0,0.0
227,5.6,3,0.3,0.0,2000,69,0.0,0.0
146,5.0,4,0.1,0.0,1994,71,0.0,0.0
141,4.1,5,-0.1,0.0,2000,74,0.0,0.0
402,3.6,6,-0.4,0.0,2000,75,0.0,0.0
1060,3.2,7,-0.9,0.0,2000,74,0.0,0.0
1907,3.7,8,-1.8,0.15,1987,67,0.0,0.0
996,5.1,9,-2.9,0.89,1825,56,0.0,0.0
717,7.2,10,-2.8,1.51,1892,49,0.0,0.0
818,8.7,11,-3.8,1.96,1907,41,0.0,0.0
907,10.0,12,-3.3,2.2,2000,39,0.0,0.0
983,11.2,13,-4.1,2.26,1940,34,0.0,0.0
963,11.9,14,-3.4,2.12,1835,34,0.0,0.0
994,12.0,15,-3.0,1.72,1908,35,0.0,0.0
1185,11.8,16,-3.5,1.16,1979,34,0.0,0.0
1462,11.3,17,-1.4,0.51,2000,41,0.0,0.0
2094,9.4,18,-1.0,0.03,2000,48,0.0,0.0
1507,8.4,19,-0.6,0.0,2000,53,0.0,0.0
1176,7.6,20,0.0,0.0,2000,59,0.0,0.0
1069,7.6,21,0.0,0.0,1929,59,0.0,0.0
1088,6.8,22,-0.9,0.0,1936,58,0.0,0.0
798,6.4,23,-0.8,0.0,1930,60,0.0,0.0
98,-10.3,0,-17.8,0.0,1988,54,0.0,0.0
100,-10.6,1,-17.9,0.0,1987,55,0.0,0.0
89,-10.9,2,-17.7,0.0,1900,57,0.0,0.0
38,-11.2,3,-17.6,0.0,1872,59,0.0,0.0
33,-11.5,4,-18.3,0.0,1899,57,0.0,0.0
42,-11.9,5,-17.9,0.0,1759,61,0.0,0.0
82,-12.0,6,-18.0,0.0,1709,61,0.0,0.0
203,-12.3,7,-18.6,0.0,1738,59,0.0,0.0
443,-12.6,8,-18.5,0.0,1610,61,0.0,0.0
227,-12.0,9,-19.6,0.16,1781,53,0.0,0.0
152,-11.1,10,-20.4,0.48,1638,46,0.0,0.0
146,-10.2,11,-20.9,0.84,1629,41,0.0,0.0
187,-8.6,12,-19.8,1.11,1700,40,0.0,0.0
178,-8.6,13,-19.5,1.2,1593,41,0.0,0.0
187,-7.4,14,-19.3,1.15,1718,38,0.0,0.0
181,-8.3,15,-18.9,0.93,1745,42,0.0,0.0
179,-8.2,16,-19.7,0.63,1807,39,0.0,0.0
219,-9.3,17,-19.6,0.28,1900,43,0.0,0.0
352,-10.4,18,-20.6,0.02,1985,43,0.0,0.0
251,-10.9,19,-20.7,0.0,2000,44,0.0,0.0
177,-11.6,20,-20.1,0.0,1953,49,0.0,0.0
162,-12.4,21,-20.4,0.0,1992,51,0.0,0.0
172,-12.9,22,-20.7,0.0,2000,52,0.0,0.0
119,-13.2,23,-21.2,0.0,1972,51,0.0,0.0
112,-6.9,0,-19.5,0.0,2000,36,0.0,0.0
95,-7.0,1,-18.9,0.0,2000,38,0.0,0.0
93,-7.0,2,-17.7,0.0,2000,42,0.0,0.0
58,-7.2,3,-17.6,0.0,2000,43,0.0,0.0
34,-7.5,4,-18.2,0.0,1998,42,0.0,0.0
19,-7.8,5,-19.3,0.0,2000,39,0.0,0.0
39,-8.4,6,-21.8,0.0,1963,33,0.0,0.0
40,-9.2,7,-22.2,0.0,1945,34,0.0,0.0
81,-9.4,8,-24.1,0.03,1967,29,0.0,0.0
126,-8.6,9,-23.8,0.49,1786,28,0.0,0.0
130,-6.9,10,-25.6,1.16,1827,21,0.0,0.0
155,-5.0,11,-22.0,1.75,1853,25,0.0,0.0
174,-3.9,12,-19.7,2.12,1921,28,0.0,0.0
212,-2.4,13,-18.4,2.35,1953,28,0.0,0.0
191,-2.2,14,-17.8,1.93,1983,29,0.0,0.0
181,-2.6,15,-17.4,1.36,1987,31,0.0,0.0
175,-3.6,16,-16.5,0.67,2000,36,0.0,0.0
198,-4.2,17,-13.8,0.31,2000,47,0.0,0.0
150,-4.6,18,-12.0,0.09,2000,56,0.0,0.0
147,-5.2,19,-10.5,0.0,2000,66,0.0,0.0
127,-5.7,20,-10.8,0.0,2000,67,0.0,0.0
119,-5.6,21,-10.3,0.0,1984,69,0.0,0.0
103,-5.8,22,-12.9,0.0,1980,57,0.0,0.0
91,-7.0,23,-15.9,0.0,1984,49,0.0,0.0
376,5.1,0,1.3,0.0,718,77,0.0,0.0
222,4.8,1,1.6,0.0,583,80,0.0,0.0
171,4.7,2,1.1,0.0,466,78,0.0,0.0
115,4.4,3,1.2,0.0,393,80,0.0,0.0
80,4.2,4,1.2,0.0,333,81,0.0,0.0
45,3.9,5,1.6,0.0,264,85,0.0,0.0
63,3.4,6,1.1,0.0,234,85,0.0,0.0
119,2.9,7,0.4,0.0,241,84,0.0,0.0
212,2.8,8,0.0,0.19,240,82,0.0,0.0
289,3.9,9,0.2,0.65,263,77,0.0,0.0
394,5.9,10,0.6,1.43,330,69,0.0,0.0
425,7.6,11,-1.1,2.06,430,54,0.0,0.0
666,9.2,12,-3.7,2.47,592,40,0.0,0.0
843,10.3,13,-6.1,2.67,885,31,0.0,0.0
1154,11.6,14,-10.6,2.69,1647,20,0.0,0.0
1294,11.9,15,-7.0,2.34,1338,26,0.0,0.0
1205,11.9,16,-7.5,1.83,1424,25,0.0,0.0
1028,11.1,17,-8.2,1.19,1765,25,0.0,0.0
776,9.4,18,-11.2,0.55,1995,22,0.0,0.0
596,7.8,19,-9.6,0.04,1982,28,0.0,0.0
530,6.7,20,-8.8,0.0,1722,32,0.0,0.0
533,5.7,21,-8.9,0.0,1520,34,0.0,0.0
419,5.3,22,-10.5,0.0,1842,31,0.0,0.0
288,4.2,23,-10.3,0.0,1476,34,0.0,0.0
0,14.4,0,11.3,0.0,1041,82,0.0,0.0
0,13.6,1,10.3,0.0,886,81,0.0,0.0
0,12.7,2,9.3,0.0,885,80,0.0,0.0
0,11.6,3,8.4,0.0,687,81,0.0,0.0
0,10.2,4,7.4,0.0,554,83,0.0,0.0
0,9.7,5,7.1,0.0,447,84,0.0,0.0
0,9.0,6,6.7,0.0,442,86,0.0,0.0
0,8.8,7,6.4,0.11,438,85,0.0,0.0
0,9.7,8,5.8,0.68,519,77,0.0,0.0
0,11.8,9,4.0,1.44,975,59,0.0,0.0
0,13.3,10,3.3,2.17,1487,51,0.0,0.0
0,14.9,11,2.7,2.75,1468,44,0.0,0.0
0,15.7,12,4.0,3.05,1132,46,0.0,0.0
0,15.6,13,1.3,3.32,1558,38,0.0,0.0
0,16.4,14,-2.1,3.16,1804,28,0.0,0.0
0,17.0,15,-1.6,2.9,1804,28,0.0,0.0
0,16.9,16,-4.4,2.39,1938,23,0.0,0.0
0,16.2,17,-5.5,1.73,2000,22,0.0,0.0
0,15.2,18,-7.0,0.94,2000,21,0.0,0.0
0,13.2,19,-4.9,0.22,2000,28,0.0,0.0
0,11.9,20,-3.8,0.0,2000,33,0.0,0.0
0,11.0,21,-4.2,0.0,2000,34,0.0,0.0
0,10.3,22,-2.0,0.0,1923,42,0.0,0.0
0,9.7,23,-1.6,0.0,1969,45,0.0,0.0
724,12.5,0,9.8,0.0,334,84,0.0,0.0
565,12.4,1,9.7,0.0,287,84,0.0,0.0
378,12.1,2,9.6,0.0,321,85,0.0,0.0
252,12.0,3,9.7,0.0,297,86,0.0,0.0
154,11.9,4,9.4,0.0,315,85,0.0,0.0
223,11.9,5,9.2,0.0,358,84,0.0,0.0
486,12.0,6,9.1,0.01,321,83,0.0,0.0
1156,12.4,7,9.4,0.1,314,82,0.0,0.0
1881,13.1,8,9.3,0.41,330,78,0.0,0.0
850,14.3,9,9.3,0.84,342,72,0.0,0.0
816,16.4,10,9.5,2.05,423,64,0.0,0.0
972,18.3,11,9.3,2.53,519,56,0.0,0.0
1161,20.0,12,8.3,3.08,685,47,0.0,0.0
1177,20.8,13,8.4,3.17,688,45,0.0,0.0
1174,21.0,14,9.2,2.52,606,47,0.0,0.0
1295,19.9,15,8.2,1.83,484,47,0.0,0.0
1496,19.1,16,9.5,0.94,542,54,0.0,0.0
1863,18.9,17,6.6,0.8,1084,45,0.0,0.0
2701,17.9,18,2.9,0.36,1819,37,0.0,0.0
1999,17.1,19,6.8,0.06,1223,51,0.0,0.0
941,16.7,20,6.7,0.0,1328,52,0.0,0.0
1644,16.4,21,6.5,0.0,1273,52,0.0,0.0
1556,16.2,22,6.8,0.0,1327,54,0.0,0.0
1185,16.2,23,5.7,0.0,1327,50,0.0,0.0
918,20.3,0,11.7,0.0,2000,58,0.0,0.0
555,19.8,1,11.5,0.0,2000,59,0.0,0.0
353,19.2,2,11.2,0.0,2000,60,0.0,0.0
232,18.8,3,11.1,0.0,2000,61,0.0,0.0
194,18.8,4,10.8,0.0,2000,60,0.0,0.0
324,18.8,5,11.1,0.0,2000,61,0.0,0.0
807,18.6,6,10.9,0.03,2000,61,0.0,0.0
1629,19.1,7,10.8,0.38,2000,59,0.0,0.0
2375,20.7,8,11.3,1.23,2000,55,0.0,0.0
1307,22.2,9,10.6,1.77,1889,48,0.0,0.0
992,23.7,10,11.7,2.67,2000,47,0.0,0.0
1107,23.2,11,12.7,1.53,2000,52,0.0,0.0
1204,23.2,12,12.7,0.82,2000,52,0.0,0.0
1033,23.7,13,12.3,1.04,2000,49,0.0,0.0
1075,23.9,14,11.8,0.97,2000,47,0.0,0.0
1240,22.2,15,14.0,0.34,1907,60,0.0,0.0
1220,22.0,16,13.8,0.14,2000,60,0.0,0.0
1475,20.7,17,15.4,0.11,2000,72,0.0,0.0
1491,19.8,18,16.2,0.12,2000,80,0.0,0.0
873,19.4,19,16.8,0.08,1651,85,0.5,0.0
1280,19.1,20,16.3,0.04,2000,84,0.0,0.0
1647,19.0,21,15.8,0.0,2000,82,0.0,0.0
1117,19.0,22,14.6,0.0,2000,76,0.0,0.0
384,18.2,23,17.0,0.0,460,93,3.5,0.0
240,24.6,0,23.9,0.0,308,96,0.5,0.0
240,24.6,1,23.9,0.0,443,96,0.5,0.0
236,24.5,2,23.8,0.0,476,96,0.0,0.0
157,24.5,3,23.9,0.0,263,97,0.5,0.0
71,24.5,4,23.9,0.0,317,97,0.0,0.0
76,24.5,5,23.9,0.0,229,97,0.5,0.0
